1,141,545,540,536,542,534,543,539,246,513,519,520,521,126,524,318,525,526,529,530,531,503,535,504,505,506,507,508,511,512,514,541,515,516,544,517,518,546
2,687,689,683,685,695,693,691,574,571,578,569,19,583,580,548,552,562,558,335,537,247,522,127,527,532,637,639,641,643,620,715,743,747,741,749,737,717,735,733,729,745,727,731,739,719,721,723,725,751
3,677,682,678,676,679,680,681,588,582,587,575,572,579,570,20,584,581,549,553,563,559,336,538,248,523,128,528,533,638,640,642,644,645,646
4,589,576,21,585,550,666,674,560,670,136,602,112,661,650,618,621,636,623,624,632,625,628,626,629,630,627,631,633
5,688,690,684,686,696,694,692,577,22,586,551,667,675,561,671,137,603,113,662,651,619,622,716,744,748,742,750,738,718,736,734,567,568,566,564,565
6,672,101,673,269,665,138,653,654,655,604,658,114,659,660,663,664,647,648,649,652,697,698,701,702,703,706,705,713,704,708,711,709,700,714,712,707,699,710
7,592,129,256,605,616,607,596,614,615,610,599,609,617,600,462,597,598,608,590,591,611,601
A,430,427,426,428,402,396,420,412,404,105,338,554,332,327,343,179,309,119,314,290,296,509,304,305,306,337,340
A1,422,424,425,429
A2,746,482,480,499,490,489,488,487,486,497
A3,752,483,481,500,495,491,493,484,501
B,48,63,53,56,50,60,41,14,24,279,265,344,75,252,257,446,315,319,321,323,325,286,330,288,291,294,297,357,634,359,361,363,374,365,369,371,367
C,403,419,423,411,397,417,415,421,408,413,205,401,409,405,106,339,555,333,328,341,345,180,307,310,120,312,316,320,322,324,326,287,331,289,292,295,298,300,301,510
D,65,236,228,237,227,226,234,233,231,230,229,238,235,1,16,280,266,346,76,253,258,447,317,293,299,358,635,360,362,364,375,366,370,372,368,373
E,334,329,342,347,181,308,311,121,313,448,436,466,593,472,458,452,444,464,758,350,354,351
F,66,69,395,391,390,394,389,388,392,387,386,393,272,278,281,262,11,282,270,263,107,285,277,273,251,267,348,243,249,77,254,259,261,240,242,239,459,453,445,465,449,477,471,431,463
G,761,762,763,764,12,283,271,264,406,382,380,379,377,384,381,378,196,385,383,376,594
J,216,556,668,95,214,274,165,162,759,156,168,164,159,161,148,399,147,173,150,171,151,153,154,158,175,142,144,145,355,352
L,182,244,131,178,177,184,197,191,192,198,199,194,189,200,193,204,185,398,183,203,195,190,202
M,212,210,209,213,201,211,208,169,157,760,163,166,275,268,349,245,250,78,255,260,437,467,595,473,432,475,434,469,440,460,450,456,478,438,442,454
N,67,220,222,225,223,219,218,232,224,221,6,2,17,96,132,79,122,83,86,90,109,612,33,31,37,29,35,39
Q,68,70,58,49,64,55,46,54,45,44,43,57,52,47,51,59,61,42,15,25,97,133,80,123,87,241,753,754,755
R,10,9,8,23,7,5,4,3,0,27,13,28,18,26,108,547,139,117,103,102,98,116,93,134,71,73,81,124,84,88,91,110,474,433,476,435,470,441,461,451,457,479,439,443,455
S1,130,606
S2,62,573,207,206
S3,502,485,494,492,496
W,140,118,104,757,99,115,94,135,72,74,82,125,85,89,92,111,613,34,32,38,30,36,40
Z,217,557,669,100,215,276,167,170,160,149,400,756,174,172,152,155,176,143,146,356,353